Temperatura,Personas,Electrodomesticos,Consumo_kWh
27.005476914703557,2.0,18.0,56.30607427190676
21.66868014023251,1.0,13.0,40.29144425577056
21.707673342008327,4.0,13.0,50.51422216159673
26.68304393120834,5.0,19.0,75.76075822699912
15.19349231056704,3.0,18.0,54.56946889553216
19.460580931438646,2.0,18.0,51.658636851828014
12.919906347952233,1.0,16.0,35.316834394028234
,4.0,18.0,59.94635355107255
15.991887241153886,1.0,16.0,46.702393231902256
22.271756043992667,5.0,7.0,
21.254126829364264,3.0,19.0,65.54502339329595
16.054796309111232,2.0,20.0,58.205735931978005
25.88015359526862,2.0,10.0,44.029187298941835
17.609536378233248,5.0,18.0,62.176916396071896
12.494548994187431,3.0,8.0,33.26495717677636
23.16165050997087,3.0,,61.00210813777803
23.54080013512032,1.0,18.0,53.418762845343494
32.58263641440892,2.0,5.0,43.709241906641836
20.82505016605295,3.0,8.0,46.15316934365493
15.270290140678762,5.0,19.0,62.55819806206543
21.244320511728866,4.0,,61.386838337817935
20.26592091440721,4.0,16.0,55.682353489723376
24.782965543238745,1.0,11.0,45.05790658145579
14.99194108697181,2.0,6.0,31.322668389587772
22.913077584701554,3.0,6.0,38.23496299963109
19.405548105350388,3.0,18.0,55.760917106676175
20.832125782804614,2.0,8.0,39.59180122359694
23.550268608873353,5.0,12.0,58.47257761568889
24.724924713094627,1.0,19.0,55.66473004303428
26.391408856687583,4.0,17.0,69.8567547436324
18.108122620211613,4.0,12.0,46.752784274848594
12.118210345862103,4.0,15.0,43.08370386330927
27.91063292546811,5.0,13.0,57.38260824402499
25.30176783465182,2.0,17.0,54.122437599900486
,2.0,17.0,54.29556066306784
22.560750031459655,1.0,12.0,40.18667583168992
15.195297312825216,2.0,5.0,27.41509302321531
19.199679337793274,5.0,10.0,56.55538175845548
23.02596836988603,1.0,20.0,54.918996420104456
12.623886108420576,4.0,9.0,32.98818283067294
31.927260130818368,1.0,20.0,59.28074144511272
19.606011662088605,2.0,15.0,52.067816947235585
21.418471385554188,3.0,13.0,48.44533538053012
27.02189839245517,4.0,8.0,49.57554741718604
25.821054441651093,4.0,16.0,60.55260174779714
15.905129326385484,4.0,14.0,50.97941519701798
25.578395972361772,2.0,14.0,50.500899281833334
22.611778951853314,5.0,,61.64496973375005
29.475230335243648,2.0,19.0,62.998057875829716
22.71751982669486,3.0,11.0,51.27588675893683
19.246297226643076,,7.0,34.945478645404975
14.967280462963114,4.0,10.0,
19.072011853017614,4.0,7.0,41.76576674040307
21.755712588850777,4.0,18.0,67.76864590897696
16.65125124307368,4.0,11.0,41.276988930347365
25.92786915236433,1.0,12.0,47.288789256376404
25.196146209109166,4.0,7.0,45.047961710855645
22.72787879515443,4.0,11.0,49.13332358161651
24.587661491733886,2.0,19.0,57.77206126614748
18.724997189469214,5.0,12.0,54.62045397964631
20.351757018497455,5.0,20.0,66.20897332737013
21.736508207908383,2.0,19.0,55.769399757799995
23.294222339246488,3.0,7.0,44.057110814010365
,3.0,15.0,57.08630149594398
,4.0,17.0,66.3979170253332
13.024216910931683,3.0,14.0,42.21549241444342
28.083998758129553,2.0,9.0,50.18864176266038
19.11363365138611,3.0,7.0,36.27534660106011
23.06772954454507,4.0,17.0,63.32167756623022
17.82697578357798,3.0,14.0,50.9308947965329
22.229402367988175,,8.0,42.97870953871971
18.408955520816757,2.0,16.0,48.51806659987518
16.619777979018455,3.0,16.0,54.08928812583192
16.835167334452407,3.0,10.0,39.863198616816184
20.408363587110337,2.0,10.0,38.95953626700786
24.75489307105073,4.0,,45.28209802136344
27.22555172750195,4.0,10.0,51.87062430956304
17.24544752798882,4.0,15.0,138.2889743729035
22.520082104768466,5.0,7.0,46.94655983281152
19.589870624899802,4.0,5.0,39.78292309295475
21.88717416384036,1.0,15.0,47.86049707874668
28.201878770370506,4.0,19.0,69.50330228635181
22.109563647484926,5.0,17.0,65.32486918218464
17.399199110603668,3.0,8.0,41.03471307231981
,2.0,14.0,40.25182871554329
16.25350773001011,,20.0,59.263111886958384
19.12979827551796,1.0,5.0,29.92172283960896
,1.0,14.0,38.9158832884794
15.682401255039904,5.0,8.0,39.798239846902106
16.57003950900347,5.0,16.0,62.50897852015166
,1.0,19.0,47.150599188572166
13.454737017443703,1.0,19.0,53.03641149393455
23.534758439926055,5.0,9.0,
18.715115401557203,4.0,6.0,40.57758144405773
25.808999971783848,2.0,20.0,60.56570422383724
32.86018253638336,3.0,19.0,70.3410945359771
14.424070589868116,1.0,13.0,37.550270442555224
11.366974399697517,2.0,15.0,37.62481142891648
12.888886253153307,2.0,5.0,24.399808417735393
13.734089532564141,1.0,20.0,47.668509393453135
28.944449099314603,4.0,18.0,68.1856377201206
21.92002285155416,4.0,20.0,68.23615268735334
24.42257591541437,5.0,6.0,48.19051547980482
25.991361113956035,5.0,11.0,56.470407849029534
21.631011999221798,2.0,5.0,32.53779061908357
17.508705196009807,4.0,12.0,48.73077097595292
19.273264837527172,4.0,9.0,45.3864614782622
18.04771485825566,3.0,7.0,33.52937920700552
9.539894955667869,5.0,14.0,52.45038977951329
18.670641434592252,,5.0,
26.91556478366034,3.0,20.0,66.97147282086587
8.669041151687763,1.0,6.0,17.578871164401995
27.897700055308743,,17.0,70.38953422658176
23.600692734837132,5.0,15.0,63.79477964720719
23.197006518385816,3.0,17.0,53.90077863162465
12.539889527935756,2.0,15.0,37.92593247336323
14.087485579667955,3.0,14.0,42.979963688970734
22.00393361439268,2.0,16.0,52.648907317975805
20.955843897127604,3.0,9.0,48.37415195586629
23.583667177751643,5.0,5.0,43.181078353679375
31.45961970121536,2.0,8.0,44.84858464027219
32.96875454423053,4.0,20.0,72.74422377777532
19.05108535901147,2.0,18.0,50.27184277466109
19.162497851761717,1.0,12.0,39.67058645658755
20.523325249833945,5.0,16.0,60.50546762949347
19.083640073810454,3.0,8.0,35.19249301603148
20.082480366666246,5.0,7.0,48.466311670417596
23.906195635534772,2.0,5.0,36.15233567115926
,1.0,16.0,
18.97496716186989,3.0,13.0,46.717968723156154
18.443633630417185,2.0,7.0,35.39291994148072
21.59804782522485,2.0,,
19.026647060538465,1.0,5.0,
13.642136677069056,1.0,14.0,39.583098129139216
17.321217687496762,5.0,15.0,53.99284703889987
21.064873423697332,5.0,9.0,47.00568760154608
25.525675427354322,4.0,7.0,43.51202629630446
24.668835330084715,5.0,19.0,73.69060394134232
20.43224730112397,5.0,,43.72918627117714
20.34728315565013,4.0,13.0,54.460281960790155
,5.0,5.0,50.79881548324495
23.758714834300456,5.0,17.0,
24.73093120576318,1.0,16.0,47.19419733035785
23.909969206327787,1.0,14.0,45.9865325525829
19.402915845310563,1.0,9.0,36.0187382774937
28.46245788062999,2.0,16.0,55.96706447142691
15.478916871389988,4.0,7.0,36.7931759969029
20.809375331291825,3.0,12.0,41.2490863556411
22.534939594222337,1.0,16.0,50.32441667190076
17.393604511100506,5.0,16.0,50.929639274932235
16.045760618899628,3.0,16.0,47.38515287700711
17.344083281307842,3.0,6.0,34.862926352227866
13.949078055573946,5.0,18.0,57.5109631226083
27.159888360992817,3.0,15.0,57.04791671066067
25.057521763929998,2.0,9.0,38.774275156408535
,3.0,13.0,63.68611904072244
20.076363895639144,4.0,7.0,38.69131342771735
23.609554829786127,2.0,5.0,38.00776762218295
25.23057087532635,1.0,15.0,53.23230065373069
16.02654137468585,4.0,18.0,63.59495409089537
27.876270553775882,1.0,14.0,50.17637518847106
13.983845410392348,1.0,18.0,39.85352667829325
16.475577892355407,,18.0,54.505131691217414
20.584304538816614,,17.0,47.57532527487948
16.566753455329213,4.0,10.0,40.72391120789144
28.337398783716228,3.0,12.0,52.753291163325805
19.142868041601492,2.0,12.0,39.465508891229625
26.99554498544883,4.0,12.0,55.578972147342064
,2.0,12.0,37.964205797347574
22.926240336441335,2.0,5.0,37.30821126449676
26.176997354785804,3.0,10.0,
26.869362752915507,,11.0,56.47863726972899
22.656152546402467,2.0,10.0,48.441056800833856
22.602110975041526,3.0,7.0,151.59219312565835
18.438463346548506,5.0,12.0,51.85307298369417
23.077615292040413,,16.0,57.03535344311578
21.296518446646836,1.0,9.0,38.63803608307662
18.69258797989294,1.0,16.0,45.02967507124196
23.090671009980795,2.0,12.0,47.582155625070705
34.54332998438336,1.0,14.0,55.62747935527167
23.87395414592526,3.0,7.0,40.27485708116241
16.868290603599178,2.0,13.0,46.789747908315874
19.13586684351699,3.0,14.0,50.03085816920912
24.563160459832073,3.0,14.0,59.8439989073687
22.14517249665642,1.0,16.0,53.23465251230978
,2.0,16.0,56.434310695586866
23.092862697468387,5.0,16.0,62.40196215660119
18.13803153988203,5.0,6.0,42.57324717681783
29.324289755913664,5.0,20.0,71.22727890926086
13.179145383732754,,19.0,52.47609440734683
20.905609028418567,2.0,18.0,
23.677741542223657,3.0,18.0,56.39423328396681
16.336261796708598,2.0,6.0,31.200318707121063
26.963424457860185,3.0,20.0,63.60230605358195
22.786928352403436,3.0,20.0,59.89275112253126
23.10340850535779,5.0,,70.88327823500543
15.187785558523409,3.0,9.0,38.34284088081264
21.733714944491016,2.0,16.0,49.07038215407763
22.435172401217404,2.0,11.0,44.53234560350841
24.02900717002666,,14.0,57.241298431238135
16.866679230222985,3.0,15.0,48.43112054268456
21.08206171120127,2.0,5.0,31.390525028707195
24.243448731929266,3.0,11.0,52.46929938349564
35.372862087815065,4.0,15.0,71.83735732925386
15.7391501789931,1.0,20.0,53.39089270023438
27.279787777605378,1.0,9.0,38.33400910457398
26.337959868631632,1.0,10.0,42.498291978075756
29.45966163186562,5.0,,67.36485474956523
27.859354628184743,4.0,16.0,61.46511877283422
17.783363286845294,1.0,13.0,41.61529698820344
27.008180594196638,1.0,5.0,33.34467037605004
24.270687140089166,3.0,16.0,57.036904485434555
25.019436650975912,3.0,16.0,55.84676093112062
30.13396925246082,4.0,13.0,60.54103004831097
16.059926246340343,2.0,9.0,38.782950877985265
25.142097938007115,4.0,20.0,69.68756753215963
24.214481826809525,4.0,8.0,54.19876959577418
24.029825110408286,3.0,17.0,61.70822521879414
18.748067114453875,1.0,17.0,47.88594589015122
30.321378996973877,3.0,15.0,68.11362017147837
13.212338110342252,1.0,19.0,45.20194948597727
26.39815642507481,1.0,7.0,34.92106895361749
17.06420676591143,,10.0,42.07454594535068
19.382446822148268,5.0,20.0,67.81373583245275
24.578758522556036,2.0,16.0,54.528221163908405
18.23232388244887,3.0,10.0,43.58469930541557
,,19.0,59.66403387431976
22.803227956460812,5.0,7.0,50.296657998066834
23.74588427337397,2.0,9.0,44.028211776355626
28.487371791814446,3.0,7.0,48.98407315829653
23.163523013567314,4.0,11.0,49.90295692961245
18.075636767695098,3.0,11.0,46.62644999141255
20.213977766738243,4.0,8.0,42.529034569866816
15.781472754062737,4.0,12.0,50.37210360757583
31.46241961700828,1.0,17.0,57.07076823994523
24.333884797683773,4.0,18.0,66.44768739084888
29.427148888922996,3.0,14.0,54.64650558119068
26.485400057819234,4.0,20.0,65.32573582720786
27.637746604977025,2.0,9.0,48.15049249851165
20.67333504544553,2.0,19.0,58.167557240522186
28.21076029936212,1.0,13.0,40.00752111027938
21.220110501948668,3.0,16.0,52.2040616788561
20.623777442436072,5.0,9.0,52.998719362460285
17.374881473414142,2.0,7.0,34.399736871549486
26.018056864502384,4.0,9.0,55.404283956387914
25.823237365886207,4.0,13.0,57.63319326688289
27.376872581939992,2.0,20.0,67.78356393318639
23.43266727449277,4.0,19.0,66.82814586686479
20.323195511345325,4.0,10.0,43.00523071825559
21.078121013280526,3.0,15.0,52.99609205392391
30.634769610705185,3.0,20.0,65.29801907020031
28.22394036758797,4.0,15.0,64.3318731051078
22.06579526425986,3.0,15.0,50.716595501391055
19.045897028056064,3.0,7.0,37.58124975184181
25.939197474726264,4.0,5.0,42.85225261704793
16.152349121490555,5.0,15.0,53.09465182452793
15.458034797354152,4.0,17.0,56.7196985532291
22.23153602803852,2.0,8.0,38.522865827279986
19.923632100904356,4.0,19.0,64.26070779963567
22.74616671812652,4.0,11.0,46.72948404223579
22.53420766256388,2.0,11.0,45.00812521683091
23.035087694567075,3.0,7.0,37.8984522095003
27.173851930780096,5.0,11.0,54.637569010609035
17.967044042688755,4.0,10.0,45.46023595193633
31.181752328453474,5.0,10.0,61.72350401800884
26.715396632647266,3.0,6.0,46.03016298317669
19.205532643177733,4.0,11.0,49.99230783250213
25.940634372552697,3.0,8.0,41.53904303391644
21.646318401966173,1.0,11.0,44.15628837487712
17.618560557222107,5.0,19.0,
22.513271746731924,5.0,10.0,50.433761709052476
23.41977454901304,3.0,15.0,55.71581420041421
29.566412489754526,3.0,13.0,56.184552170022194
19.862294715837557,1.0,13.0,45.91638266563785
29.711851102900326,3.0,16.0,62.976455703252405
23.11701675893046,1.0,8.0,33.1649433341904
17.62970938322288,2.0,8.0,39.49934144851053
15.989103977756894,,13.0,37.444934268794526
21.180138172066293,2.0,19.0,60.85287014272929
14.013600567974184,1.0,13.0,34.82361037227476
33.25263952191716,,16.0,62.10146890041799
23.33543780269991,3.0,9.0,43.297855268803254
25.494376618681628,4.0,9.0,49.430274283502406
16.60296990697401,2.0,7.0,31.76208089583345
23.636829547502188,3.0,13.0,46.78935312902342
24.65797192789986,4.0,9.0,47.67000893830354
13.977880931151443,3.0,12.0,36.58255676955417
,1.0,8.0,
25.015561964162178,4.0,6.0,46.20323474082719
26.660254439574622,5.0,,66.11676327707407
28.878554474961213,1.0,9.0,34.16090493596134
16.655988516473478,4.0,12.0,48.98889936698827
18.154315641738048,1.0,19.0,53.33271799673874
25.245481519181254,5.0,8.0,50.63008525803346
25.117271832122007,5.0,10.0,59.66164535826422
17.448514764146477,5.0,5.0,37.77110446589313
15.644002840111717,5.0,6.0,38.42014456397299
16.42153978879991,2.0,19.0,58.86109127742615
16.324177590916936,1.0,19.0,43.7495449367588
26.04607357886286,2.0,14.0,55.24730950554953
20.801907212559517,5.0,6.0,47.64183701210621
22.543276949926558,4.0,7.0,42.85627123961183
19.881675556306835,4.0,5.0,35.25382122298561
21.993881638145226,4.0,5.0,39.83761781326346
29.54107959437941,4.0,10.0,61.6922787103834
13.71206599088315,4.0,9.0,40.15060633368042
28.360416221995877,2.0,9.0,46.8650105544506
18.451723713153473,3.0,17.0,57.64271241222985
17.571255092551517,5.0,15.0,55.597399218695216
22.549632182712337,1.0,11.0,
23.350888655565512,2.0,19.0,61.74659584960126
20.29830500787714,4.0,12.0,51.127587735762845
22.70754967847103,1.0,6.0,32.236226997405595
19.611067810955532,1.0,18.0,53.860585483857825
22.936317827445933,5.0,20.0,72.24172361510757
33.19331135105318,4.0,14.0,64.47920155438545
18.143178442028525,4.0,7.0,40.63884234789655
24.71318649123924,4.0,14.0,54.06860183311821
23.255276297129132,,6.0,43.77961806111465
21.788122123816365,2.0,13.0,50.01108368870279
36.71741180527933,4.0,5.0,51.09143013711015
13.886377196595314,1.0,11.0,31.356376140039227
23.11488076711594,4.0,20.0,63.82753478010099
24.69004090638663,5.0,19.0,66.33343693210334
22.962034850617194,3.0,20.0,66.34828780415849
17.69233040131271,1.0,20.0,54.74301406433628
16.941909197122165,2.0,10.0,38.27205430262701
21.021673253119864,5.0,11.0,50.97608829507948
22.811929263503423,1.0,,43.045898435841586
14.947062922991211,4.0,14.0,
21.844541285314186,4.0,13.0,50.423844917589456
26.26858334697968,4.0,14.0,64.4654153087904
25.22305328444266,3.0,10.0,49.839059574872046
20.020219475706728,4.0,17.0,61.42198776047463
19.5132053078819,4.0,8.0,42.87376562578165
22.789945495339534,4.0,19.0,60.02535889633341
25.735206722575693,5.0,15.0,66.32226623243957
12.265825029642969,2.0,10.0,33.85625235872439
25.75112818672979,,16.0,53.26772585999723
22.918486150031406,2.0,17.0,53.315672588532635
32.61701294547573,,16.0,61.948707387016285
23.340437027323574,4.0,14.0,59.49161058020215
21.41506848242691,5.0,13.0,57.02434316589152
26.04271350958352,1.0,6.0,37.285346527991166
21.189664078034404,5.0,7.0,42.86595503984248
19.447447728928072,2.0,12.0,44.90676452618919
14.532399927125145,3.0,,53.14814702738896
18.37909529163875,5.0,9.0,46.12191964147296
18.10333089831117,5.0,6.0,36.75748417989724
21.431712808415387,,20.0,54.74079892868569
20.098625700437825,5.0,,45.97525663313396
22.888145664641193,,19.0,57.882231688896574
16.61120882423737,3.0,6.0,34.22903560491731
29.366020969949563,3.0,6.0,41.76208387786011
28.09985899755617,4.0,16.0,62.80028789829601
25.329927259126958,1.0,8.0,41.87302740020893
24.6413320524157,3.0,,57.620375735140264
21.88336463810938,2.0,20.0,58.42103808617661
32.12340274725766,3.0,10.0,57.80275296802779
13.407589152889333,5.0,20.0,61.38454174641717
24.523387273229893,4.0,12.0,58.64814386345984
32.881322659112406,2.0,17.0,66.02991011030882
23.28551196323527,4.0,,66.55244520651269
19.18010698109841,4.0,7.0,44.72568733284787
17.518184717625644,3.0,14.0,48.345065659666304
30.918461381854534,5.0,,58.867833225289125
23.619396664489283,2.0,9.0,43.16642047824502
27.76654321660599,3.0,,47.43122408565098
,4.0,15.0,57.814976198935426
23.158687561321464,2.0,7.0,35.75673444264018
8.12875060548338,3.0,11.0,29.626185860367144
12.275447794116738,2.0,15.0,36.92918335873668
20.56612133131402,2.0,9.0,40.52112821332015
18.026278554800374,1.0,20.0,52.462778832977826
19.251617399633247,4.0,13.0,50.305969377379796
21.581040522325775,2.0,,48.54116020975144
20.354624137586324,2.0,6.0,33.60547667779571
25.712637128411686,3.0,9.0,45.88879852818777
33.197642651722276,5.0,16.0,69.07600016255438
19.45950152440816,5.0,8.0,51.164469479260845
20.601232488695956,3.0,17.0,56.018360949183624
20.600632251899324,2.0,18.0,53.21498422315757
27.61160541839939,1.0,13.0,48.73807090911052
,2.0,19.0,57.021360119881294
24.428542859781007,3.0,20.0,57.565997745355915
23.92182033665791,1.0,17.0,49.25115905337098
28.055464575991717,3.0,9.0,44.693508444857834
23.37619469330412,5.0,9.0,51.534757677701116
21.906794684915205,3.0,16.0,54.58475093265947
20.11760110133073,2.0,10.0,38.69779675636306
24.510556819135264,3.0,15.0,54.03999163402795
17.578915059960806,5.0,10.0,50.89347584297916
20.2564899652894,2.0,20.0,56.133941689474575
20.347113660207935,4.0,10.0,51.221361823412735
19.85935688471976,1.0,11.0,44.636878951282604
24.06251963900305,,17.0,63.41762611011498
13.465923586196977,5.0,13.0,53.5390529164781
27.128450730902813,2.0,15.0,54.2915599532446
23.28055707431931,2.0,5.0,30.571990443452133
28.25457562285491,4.0,14.0,54.56604516307047
28.35553285684224,2.0,6.0,40.951288849785705
24.382886183130044,5.0,12.0,54.93921492433189
23.057169031272437,1.0,12.0,42.62060756553683
18.467524877475505,5.0,6.0,45.48843887222941
23.395658173164808,1.0,,36.58568412025769
20.783166332885123,1.0,7.0,32.753974574148906
22.239603435665636,,9.0,35.301504218109635
23.557271978235484,2.0,8.0,36.143980927442136
19.733400767051805,4.0,14.0,46.392462482101166
21.15797375840035,5.0,8.0,50.388640374044726
24.725648300878426,2.0,18.0,53.85585797295946
18.451078539597678,3.0,15.0,48.998435007558165
20.225685679990686,4.0,6.0,39.89040833367562
29.695096283650646,1.0,7.0,44.60702467310248
21.568371996501966,3.0,17.0,52.61426582052178
20.50836480816679,,5.0,40.164181845638794
23.057184709067606,2.0,20.0,62.297518133613146
17.168334781846866,5.0,19.0,64.84773097284432
26.708794791087136,3.0,16.0,57.41425195003945
28.004270228994784,1.0,14.0,51.386655166294354
24.004961927737117,2.0,14.0,51.248475537208925
26.72168178617947,5.0,8.0,50.39502524158605
28.900304271942435,1.0,20.0,59.8642777243548
11.037631608724206,4.0,13.0,46.85067464664869
18.916443151962355,3.0,14.0,44.71472825220204
25.49463638363652,3.0,6.0,47.02728844735814
21.422244424181578,5.0,6.0,47.23084591953442
21.8879469912802,1.0,17.0,50.617523544228476
25.701608526269293,1.0,14.0,46.33663816126506
19.642350186412106,3.0,13.0,47.69591851029993
26.010724034518617,5.0,20.0,74.11929021373332
,2.0,,38.61361056122109
22.099881103457072,5.0,13.0,56.856295571100134
31.851988770045693,3.0,20.0,72.6513296617316
,4.0,18.0,
23.17452739230814,1.0,11.0,44.29732071158247
15.89008084532542,,16.0,53.85529009193949
31.007702644421425,4.0,19.0,66.43698669543174
27.096541223335876,3.0,5.0,43.693891804438465
20.703170440656464,3.0,20.0,63.57137860328042
22.09112149166018,5.0,11.0,56.605174566966696
20.309613267757918,2.0,18.0,51.866046390536994
18.6384770539706,2.0,5.0,25.428806516234708
13.364567267421725,4.0,19.0,61.994508782502905
16.024662981994027,2.0,5.0,25.279999617331743
19.22559333951253,1.0,16.0,44.33308887272924
,4.0,14.0,53.82386578387091
24.767298596409187,1.0,9.0,37.142604045086166
15.334690872763332,5.0,11.0,47.433858401008706
,1.0,5.0,31.290367229854766
28.465478132344074,1.0,6.0,38.758864511742495
27.371222661456347,3.0,13.0,
24.70673673149938,3.0,20.0,67.84189581495728
28.407187093383378,5.0,10.0,62.686480466517004
27.936672822495773,4.0,10.0,51.252316982155925
23.16520005050768,5.0,19.0,63.68292303775121
21.952992346908974,2.0,8.0,35.712016559547386
20.833678494314633,4.0,17.0,61.06029034371104
23.939669649495443,4.0,,62.840407901514354
24.9481008141313,5.0,5.0,43.964236419478
22.664126730979984,5.0,20.0,67.38715390817026
9.919565104392781,4.0,7.0,34.42730920911424
14.802025419159982,5.0,6.0,37.872213647345895
26.27727743627014,1.0,13.0,50.36878811496596
19.721569196725433,4.0,20.0,65.01332690015595
28.69805609350745,3.0,,63.80564830535164
31.0905833314048,3.0,12.0,59.23502898271719
17.53138385638199,3.0,20.0,56.405837675840324
23.524049970836835,5.0,11.0,56.1594447965889
21.57661335691668,4.0,18.0,67.3646324444574
19.78108144123413,5.0,20.0,66.52931952811683
25.180821074844726,4.0,5.0,40.74288529496184
20.716940157597467,5.0,14.0,55.02600415168528
29.14813174893722,5.0,17.0,63.944393874801186
12.727306264632599,4.0,19.0,
28.20658331952138,4.0,10.0,54.43739599693086
22.140756155125914,5.0,18.0,63.132405479379884
18.877733523256644,2.0,14.0,44.38528756363547
18.40337956375383,4.0,9.0,133.6881414427684
16.536468834273723,2.0,8.0,35.492790508121594
19.012644544590195,2.0,18.0,54.66810922399668
13.893040259298841,2.0,15.0,41.18201184919016
12.62065057985382,5.0,14.0,45.79442958494598
22.319858090498712,2.0,7.0,
27.78903604998436,,11.0,52.701286482844424
25.323866971754583,3.0,20.0,66.48764008280459
27.77972668773507,1.0,17.0,59.09664647715642
16.15365078787458,4.0,17.0,56.61121547375167
16.487776668332984,3.0,9.0,37.15682841259384
17.6846237667346,2.0,7.0,34.7010777954958
23.456721662989175,1.0,16.0,47.91143840052799
23.66498258294869,4.0,6.0,44.30044231071009
26.687249154147164,5.0,15.0,64.59464775975093
21.28983484710533,1.0,8.0,31.542226143245884
13.921976238931066,4.0,6.0,37.76764434193195
21.58062823631971,1.0,5.0,31.869939155768563
17.527458664496116,3.0,20.0,61.705734686622584
22.797076082710188,4.0,13.0,52.34629424543796
20.111864987212524,2.0,13.0,42.121529783994134
24.75258323556379,1.0,9.0,40.62515663891999
24.173783562060116,1.0,,51.173290624972495
21.39797275755845,2.0,6.0,30.589817338986194
25.083276740176697,4.0,17.0,64.84584383864602
19.881810413283635,1.0,7.0,31.620402449218595
31.49220765367358,3.0,,68.21984587279853
24.448470951775697,1.0,8.0,35.54552066956432
21.286390674964498,2.0,7.0,38.80933537709572
18.184777733754792,1.0,10.0,33.87269377927682
31.932458148472847,2.0,11.0,53.6172153365264
28.117115413979015,1.0,9.0,41.66413267263054
15.218539142383705,5.0,6.0,40.48664187064263
15.461875635097648,3.0,8.0,42.37976024672541
24.107160161715466,3.0,12.0,47.465561303685504
16.66637153573809,3.0,16.0,51.19294671160643
21.79937147118846,5.0,14.0,54.48990849150735
16.459239379214992,2.0,14.0,45.125159945412435
20.934175093515755,4.0,5.0,39.338741339293456
21.31182552302123,4.0,18.0,63.693682355660776
23.31265239482163,5.0,10.0,
23.415243230168475,4.0,,47.1816925937399
17.4842211765351,3.0,12.0,41.942154357374044
25.793250303518,3.0,12.0,50.16743454763437
19.312646586480273,3.0,8.0,34.97982834166737
27.956441894767096,4.0,6.0,52.43656314583309
19.33516278954295,1.0,12.0,40.47091649386571
20.952519023079976,1.0,15.0,50.5498274589699
16.217311965966985,5.0,13.0,56.54704064400399
32.878402226085925,5.0,5.0,54.885631471054886
25.064109656539145,2.0,10.0,44.492307841404006
27.40269813467542,2.0,5.0,35.6447629494257
16.338525495082003,2.0,5.0,30.19127863829948
10.493152064767555,3.0,12.0,
26.100309088340392,4.0,15.0,58.47677333274747
19.181429725970272,5.0,18.0,56.93019541837278
14.01354056292459,,18.0,47.40651504514824
21.885382110066097,2.0,,35.28282173383877
23.137097167569845,5.0,17.0,62.08268210183248
25.68915825846843,2.0,13.0,51.03981355067779
,4.0,12.0,
18.57074055035361,4.0,,48.88960386358866
23.670187274508272,5.0,19.0,70.83077410175353
20.912465461242213,2.0,9.0,34.25181475582188
16.804173527975614,5.0,6.0,39.42172432703822
21.06876552929914,2.0,16.0,53.37177771562174
21.5545838206837,1.0,13.0,38.7239759034203
24.05435458588502,2.0,16.0,55.245799720331235
22.105853377919395,2.0,12.0,44.60603219559927
17.408237151646482,3.0,9.0,44.67877406675505
26.972184834632518,3.0,19.0,68.75812726519987
24.3799000187376,1.0,18.0,54.59014949960955
24.47064325772335,4.0,6.0,45.12200962863704
26.12470777133183,4.0,9.0,54.17728610585198
17.317293608531838,5.0,13.0,55.63952216806964
19.38086192502641,5.0,6.0,43.35785077760195
29.67161566680913,4.0,20.0,70.24991110870545
20.65255653767097,1.0,18.0,48.78205841188103
22.3195864088952,1.0,19.0,52.81685119724479
26.787000957263814,4.0,9.0,48.765663641471086
15.742706683521654,5.0,17.0,59.026939160809164
28.706344384201163,1.0,19.0,
26.573951669460136,5.0,11.0,
24.49267656875197,5.0,8.0,50.47474652608207
19.60356008951689,4.0,,50.238678781159194
12.370567302873667,1.0,10.0,28.80357021950344
26.09471740407973,2.0,6.0,36.18212312862589
17.667534831067776,1.0,15.0,44.352234867535316
,3.0,6.0,41.5942016261868
8.26663772145404,1.0,7.0,26.549495395365444
26.14798411795652,3.0,12.0,48.166705780304696
24.41020783446449,2.0,5.0,38.42899030118251
,3.0,18.0,53.7245220052682
25.628828802696802,4.0,6.0,39.26084756850326
23.02134406903284,5.0,19.0,63.73798879283707
18.881735060535107,1.0,10.0,36.55534415984869
19.55332767146439,1.0,19.0,48.86891347715417
30.291562060977103,4.0,18.0,73.01103305244493
,1.0,6.0,32.706410885114515
23.805679773929906,4.0,18.0,64.06274509596552
20.70877073447155,5.0,5.0,38.07488323649949
14.20067362363848,1.0,15.0,39.55333379134221
11.162092831754103,1.0,19.0,46.60905684559633
21.518980499488567,,6.0,41.04907224857929
27.86759458059998,5.0,20.0,73.40717570384643
18.289814602912127,3.0,18.0,57.9845236012543
,5.0,6.0,39.112047562646985
14.03369346599884,3.0,14.0,47.109647056945995
20.422703532770477,5.0,16.0,61.71130212862396
23.851390905603722,1.0,10.0,39.38769667437686
23.328718141268997,2.0,15.0,54.433818459361916
23.59287617223789,3.0,19.0,63.98930434344382
28.48436934644293,2.0,7.0,40.737251593289066
23.154621220778562,3.0,16.0,58.07478744785125
14.338879811566331,3.0,5.0,33.251244840045885
23.425620381405167,5.0,17.0,72.80584493961382
22.56879949385704,1.0,5.0,32.85151639823923
26.890936989369376,4.0,17.0,62.606063903863294
19.94513952228861,,14.0,45.28938892777301
10.202207639887417,1.0,20.0,43.80283639360436
21.252405914694947,2.0,15.0,50.9676965944602
30.929873043337007,2.0,6.0,44.98378378671802
27.057903292137475,1.0,20.0,57.843337401599115
19.480949045147067,3.0,18.0,54.774753951401195
15.252006862938618,1.0,13.0,34.264841246617884
